StartField1, StartField2, StartField3, StartField4, TimeStamp, BlockIndex, TrialIndex, TrialInBlock, Instructional, 2D, Scene, Enclosure, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, LastX, LastZ, UpArrow, DownArrow, LeftArrow, RightArrow, Space
, , , , 05/11/2020 10:32:31.280 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.296 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.313 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.329 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.346 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.362 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.379 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.397 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.412 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.429 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.446 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.462 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.479 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.496 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.512 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.529 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.545 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.563 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.579 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.596 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.612 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.629 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.646 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.662 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.682 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.696 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.713 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.729 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.746 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.762 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.808 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.822 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.838 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.854 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.879 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.895 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.903 AM, 2, 1, 21, 1, 0, 0, 0, NA, NA, NA, NA, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.982 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:31.996 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.005 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.013 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.030 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.046 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.063 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.080 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.096 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.112 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.129 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.146 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.163 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.179 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.196 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.213 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.230 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.246 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.263 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.280 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.296 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.313 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.329 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.346 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.363 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.379 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.396 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.413 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.430 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.446 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.463 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.480 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.496 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.513 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.531 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.547 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.563 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.580 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.596 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.613 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.630 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.646 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.663 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.679 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.696 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.713 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.729 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.746 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.763 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.780 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.797 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.813 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.829 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.846 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.863 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.879 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.897 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.913 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.929 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.947 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.963 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.980 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:32.996 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.013 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.030 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.047 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.063 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.080 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.096 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.113 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.130 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.146 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.164 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.180 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.196 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.213 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.230 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.246 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.263 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.280 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.296 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.313 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.330 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.346 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.363 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.379 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.397 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.413 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.429 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.446 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.463 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.480 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.496 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.513 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.530 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.546 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.562 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.580 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.596 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.613 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.630 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.646 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.663 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.680 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.696 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.712 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.729 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.747 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.764 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.780 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.796 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.813 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.830 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.846 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.863 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.880 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.896 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.913 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.929 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.946 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
, , , , 05/11/2020 10:32:33.963 AM, 2, 3, 22, 0, 0, 2, 0, 0, 0.5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0
